Tab,Ticker,Sector,Current Price,52-Week High,RSI,P/E Ratio,PEG,P/S Ratio,PSG,Market Cap,Target Price,Upside %,Revenue Growth %,EPS Growth %,Gross Margin %,Net Profit Margin %,Debt/Equity,Beta,Insider Ownership %,Institutional Ownership %,Analyst Recom,Short Interest,Short Float %,Earnings Date,Investment Score
Investment Master,BKSY,Industrials,21.57,52.88,35.48,,,9.02,,882680000,39.06,81.08,-29.68,-97.33,36.21,-89.06,2.61,2.62,14.92,66.39,1.57,7.78,24.65,8/6/2026 8:30:00 AM,32.1
Investment Master,NVTS,Technology,10.92,34.17,32.32,,,63.9,,2587970000,14.46,32.42,-38.66,-63.95,-16.69,-330.67,0.02,3.88,13.39,48.82,2.86,39.39,19.19,7/27/2026 4:30:00 PM,25.9
Investment Master,AI,Technology,8.15,27.9,31.15,,,5.06,,1266910000,8.82,8.22,-52.54,-32.13,30.92,-187.95,0.09,2.08,11.88,55.46,3.57,44.42,32.43,6/3/2026 4:30:00 PM,23.6
Speculative Investments,DRAM,Financial,53.2,81.35,41.86,,,,,,,,,,,,,,,,,33.59,,,100.0
Speculative Investments,SHLD,Financial,63.01,78.5,56.79,,,,,,,,,,,,,0.27,,,,1.74,,,98.7
Speculative Investments,GENB,Healthcare,13.4,18.18,40.21,,,,,1717780000,25.4,89.55,,,,,0.13,,57.06,19.45,1.0,6.99,12.69,5/7/2026 8:30:00 AM,89.5
Speculative Investments,NNE,Industrials,15.59,60.87,32.41,,,,,811980000,41.67,167.29,,69.08,,,0.0,5.41,17.8,46.32,1.57,13.84,32.32,5/14/2026 4:30:00 PM,80.6
Speculative Investments,OCTV,Technology,16.32,30.0,44.46,,23.26,,,4380900000,22.94,40.56,,,,,0.01,,21.88,0.57,1.67,1.04,0.5,8/12/2026 8:30:00 AM,70.0
Speculative Investments,OKLO,Utilities,40.25,193.88,31.61,,,,,7003140000,86.53,114.98,,-173.38,,,0.0,1.19,16.05,52.97,2.09,27.94,19.13,5/12/2026 4:30:00 PM,63.6
Speculative Investments,PSUS,Financial,36.49,44.0,39.28,,,,,3649000000,39.5,8.25,,,,,,,,11.27,,0.27,0.27,,60.8
Speculative Investments,QS,Consumer Cyclical,4.89,19.09,26.49,,,,,3004980000,6.43,31.49,,22.04,,,0.06,2.7,19.33,36.72,3.5,104.45,21.05,7/22/2026 4:30:00 PM,57.0
Speculative Investments,INFQ,Technology,8.97,27.5,35.34,,,206.9,,1957230000,20.6,129.65,,-63925.0,21.04,-1027.12,0.01,4.24,14.17,15.38,1.0,28.38,15.15,5/14/2026 4:30:00 PM,49.3
Speculative Investments,USAR,Basic Materials,14.15,43.99,30.29,,,471.68,,3462100000,37.5,165.02,,-155.23,-45.28,-5889.17,0.01,2.63,8.99,49.48,1.0,28.89,12.97,5/13/2026 4:30:00 PM,46.4
Speculative Investments,UEC,Energy,9.51,20.34,38.93,,,232.98,,4706240000,18.03,89.59,,-51.78,-99.39,-513.24,0.0,1.23,1.89,80.35,1.22,58.09,11.96,6/9/2026 8:30:00 AM,44.9
Speculative Investments,WULF,Financial,18.46,29.84,37.66,,,54.43,,9147530000,38.44,108.23,-1.14,-530.69,3.62,-611.46,,3.8,30.05,83.1,1.05,104.37,30.11,8/5/2026 8:30:00 AM,35.8
